performance_id,campaign_id,channel_id,customer_id,date_id,impressions,clicks,conversions,spend_usd,revenue_usd
4094,1546,6,10750,95,3759,2036,467,4612.19,6843.87
4095,1168,7,11709,686,9098,4629,178,376.93,3074.83
4096,1448,7,11443,711,7242,3541,337,848.25,5829.4
4097,1763,1,10355,225,5997,1384,297,132.59,6245.19
4098,1919,3,11770,81,344,3813,134,2399.94,1047.75
4099,1997,2,10015,69,1001,3105,22,4779.01,3593.63
4100,1620,7,10101,84,886,473,126,3157.49,6280.23
4101,1960,8,10232,568,1333,518,268,2479.75,3894.06
4102,1926,6,11865,146,1693,2807,408,2919.03,8930.21
4103,1158,7,10841,202,7240,2538,414,733.24,6181.52
4104,1198,8,10283,107,5786,2756,279,4720.77,3413.29
4105,1973,2,10328,125,7396,2006,481,2722.57,3869.42
4106,1152,1,10915,310,2193,4486,356,2233.85,6290.6
4107,1437,8,11352,164,1931,2749,478,1190.73,2165.64
4108,1764,7,11684,150,7609,3076,167,310.98,1768.65
4109,1329,7,10122,696,8953,368,139,2744.81,7849.41
4110,1389,8,10544,230,7105,2658,302,1506.05,7150.81
4111,1700,3,11415,550,4515,1101,74,95.78,2962.61
4112,1220,8,11899,91,4502,3897,387,1857.15,2499.99
4113,1466,6,11955,59,5351,2634,434,500.22,2303.2
4114,1821,3,11181,470,6220,3371,181,2308.01,5123.89
4115,1839,2,10704,104,2368,1039,385,1570.3,6786.61
4116,1047,5,10900,159,7099,3158,217,1066.43,1268.02
4117,1036,2,10025,674,7632,3290,360,59.35,2072.09
4118,1356,6,10693,445,7317,395,328,1826.69,2614.63
4119,1377,1,10136,495,3715,4331,463,247.27,9463.87
4120,1533,2,10443,27,314,43,210,2785.81,3489.58
4121,1009,1,10279,524,8984,4647,383,606.29,5305.61
4122,1512,6,11745,83,1931,1270,425,2021.65,2386.35
4123,1469,6,11406,83,4069,1698,171,3817.34,1975.49
4124,1363,4,11420,252,6826,1511,417,1582.22,579.42
4125,1767,1,10147,608,4253,1647,442,1055.72,7739.09
4126,1899,7,10104,139,2952,1897,23,738.4,8805.4
4127,1495,1,10904,620,9852,1894,415,3237.66,7325.81
4128,1795,2,11422,348,5279,279,478,1131.23,7854.57
4129,1576,7,11061,482,1492,3260,452,3615.36,3309.73
4130,1609,4,11114,286,7685,4593,184,4951.39,2950.43
4131,1172,8,10485,134,8888,3175,318,686.04,1044.88
4132,1281,4,10728,146,7192,87,57,1923.57,2242.68
4133,1233,3,10268,475,4276,2013,287,585.61,2497.39
4134,1451,6,10605,79,6857,167,474,2442.82,193.53
4135,1234,7,10116,115,5721,2760,297,129.02,1926.92
4136,1719,3,10161,329,9584,1171,114,4008.92,1315.05
4137,1894,2,10387,572,5819,107,270,1422.99,5871.43
4138,1795,1,11645,192,1386,3712,179,191.89,1408.95
4139,1276,8,11137,133,2596,4143,149,4745.58,5687.27
4140,1410,3,10205,330,251,368,88,3024.62,6774.47
4141,1674,2,11693,68,8179,2163,268,1274.73,1072.5
4142,1869,3,11861,700,9898,97,239,1564.15,5436.27
4143,1357,6,11595,344,690,3286,431,2495.94,1259.61
4144,1988,7,10989,214,9063,1649,148,859.08,8195.09
4145,1077,2,10888,375,9976,2909,162,710.59,6606.0
4146,1042,6,11101,123,3957,807,205,1919.12,1825.05
4147,1429,8,11340,345,2191,2654,205,3453.16,8248.67
4148,1777,5,10399,505,2464,3769,249,1636.18,8873.43
4149,1051,1,10047,33,8829,1896,454,4645.49,493.77
4150,1987,1,11790,604,4975,3781,384,3553.95,5218.28
4151,1241,4,10582,355,5034,4317,67,1887.08,531.07
4152,1153,3,10461,209,4413,4021,345,4145.32,2169.19
4153,1369,7,11470,569,3040,1534,8,3523.91,4527.73
4154,1143,6,10050,371,7769,178,70,1842.8,4253.71
4155,1678,2,10978,482,4234,820,26,3173.31,1193.06
4156,1597,3,11711,475,5855,2343,88,3807.14,4090.9
4157,1557,4,11746,359,7428,165,0,1324.0,5304.61
4158,1047,7,11155,469,3540,2914,422,1336.33,1433.18
4159,1607,6,10241,442,7312,4612,84,2719.1,4536.86
4160,1614,1,11240,192,3390,1946,205,3939.45,7987.45
4161,1904,6,10760,564,500,1039,298,4082.43,2810.42
4162,1971,5,11494,131,699,1273,385,267.16,2588.04
4163,1973,6,10845,518,1929,3159,221,2337.44,2948.85
4164,1017,6,10050,100,4016,615,147,3184.04,9444.86
4165,1291,3,11551,723,7101,1607,22,4623.33,3042.62
4166,1777,1,11744,524,167,4831,53,2165.95,1051.27
4167,1503,5,10427,309,5367,1126,68,3672.61,4758.01
4168,1947,4,11798,97,4738,1662,181,1009.45,2307.2
4169,1956,1,10261,341,5557,3967,403,1230.76,3875.29
4170,1896,5,11275,228,4573,93,347,3637.68,9773.35
4171,1334,5,10348,716,9644,241,325,4548.09,5480.99
4172,1780,4,10950,537,8923,502,29,2051.31,9059.34
4173,1214,5,11409,114,6200,4388,329,3095.06,2873.16
4174,1491,6,10722,170,1227,175,353,1782.76,2198.12
4175,1887,3,11298,172,2971,3214,458,1392.49,7162.53
4176,1839,1,10823,237,4778,2085,446,3146.77,6048.96
4177,1706,4,11162,293,836,2424,360,4226.24,3961.09
4178,1548,7,11030,671,6239,252,79,3696.77,492.86
4179,1114,2,11552,476,5704,140,213,4060.94,2086.0
4180,1383,8,10830,436,7103,1668,2,2185.18,3539.29
4181,1776,5,11273,699,6318,2886,192,2861.04,5222.88
4182,1294,6,11298,686,7846,3221,92,961.77,2370.47
4183,1715,3,10640,465,3238,1140,389,4464.46,5810.74
4184,1479,5,10349,80,9987,906,6,1151.73,8452.4
4185,1747,3,11075,205,8209,3024,468,4200.48,3663.6
4186,1263,7,11321,490,9328,4287,234,918.45,5978.06
4187,1610,2,10595,119,5027,1934,78,4849.7,3266.72
4188,1961,6,10222,538,9325,2235,403,3324.3,9372.18
4189,1071,5,10376,247,6591,3605,347,2973.76,6154.93
4190,1152,2,11510,319,9565,4715,183,1979.59,9705.94
4191,1342,6,10933,63,6438,765,452,2892.92,9574.03
4192,1912,8,11831,657,9477,3532,225,2777.89,9078.58
4193,1332,7,11026,657,2124,3128,94,1766.16,5725.68
4194,1142,5,11856,672,1667,2134,65,2528.25,9860.93
4195,1889,3,11697,32,6751,4662,236,2219.14,1285.78
4196,1273,7,10344,28,9595,433,490,3177.87,3323.0
4197,1107,6,11402,350,4835,4377,92,4325.61,3907.03
4198,1463,8,10202,320,8039,225,346,4676.39,7861.64
4199,1059,5,10242,663,5116,3656,362,3691.91,4992.74
4200,1581,5,10543,101,3319,4271,66,4319.79,2782.51
4201,1245,7,11027,72,6091,4375,398,3273.03,1470.94
4202,1191,4,11029,550,5601,1576,263,2066.0,7478.88
4203,1802,7,10093,635,2116,3282,472,415.42,1583.16
4204,2000,2,11415,573,3926,3466,492,4343.61,2981.18
4205,1769,7,10603,480,6345,4884,259,3636.19,4354.9
4206,1419,1,11107,547,2828,325,112,1035.47,978.22
4207,1001,1,10842,50,629,1516,160,2817.54,9012.57
4208,1161,3,10501,677,4006,4104,454,3868.59,2391.03
4209,1558,7,11283,111,7214,3345,89,1135.22,3724.43
4210,1324,8,11114,466,2864,3798,158,2902.55,7866.59
4211,1228,2,11739,221,4752,3433,411,942.71,4705.05
4212,1201,5,11192,165,4015,4684,31,3869.29,9264.08
4213,1706,3,11899,397,234,2130,382,3557.87,8656.27
4214,1372,5,11142,294,302,4495,176,80.92,2989.81
4215,1129,7,10330,353,2172,3584,440,3512.44,821.62
4216,1391,2,10516,378,1185,2406,6,466.6,700.5
4217,1404,7,10755,134,5285,3924,50,4250.28,2486.74
4218,1013,4,11282,622,5572,4307,110,3539.63,2005.83
4219,1347,6,11531,461,2984,2891,48,313.27,8259.8
4220,1236,7,11345,522,1588,4006,174,3423.58,4191.36
4221,1462,6,11006,31,6542,4605,479,4625.05,1739.87
4222,1674,5,10355,637,2855,326,166,4066.33,9135.61
4223,1416,2,10575,371,2332,3766,166,3776.5,1745.9
4224,1617,3,11625,428,2527,3402,410,3383.26,1913.08
4225,1502,7,11649,354,738,624,379,4520.32,9912.7
4226,1296,6,10991,655,5771,3217,340,4368.81,3112.12
4227,1798,3,11862,83,9716,751,312,4262.1,640.01
4228,1442,6,10398,367,7187,414,76,4902.07,7925.26
4229,1250,4,10425,638,2088,4528,145,809.51,4803.79
4230,1183,3,11394,588,6620,454,375,4988.62,3586.22
4231,1120,8,11768,405,1881,2364,291,1928.22,7360.11
4232,1638,4,10746,321,1322,2418,40,277.12,3623.41
4233,1153,1,10393,454,4626,3108,166,2094.29,2238.82
4234,1353,4,10928,118,6217,477,425,3022.05,9875.64
4235,1746,6,10537,436,1177,3921,383,4756.93,6713.65
4236,1720,2,10757,412,1770,3978,57,2389.47,2842.77
4237,1470,2,10590,227,4356,4207,78,387.93,6233.59
4238,1631,3,11754,537,1358,3489,117,403.76,9653.12
4239,1057,1,10454,458,3975,3845,22,3971.69,5714.28
4240,1820,2,10851,97,1516,4140,376,4117.69,8886.33
4241,1263,7,11935,588,6649,1697,78,4446.05,7012.86
4242,1267,8,10562,109,5771,748,166,3428.42,509.71
4243,1381,6,11176,648,6467,32,235,4498.2,3833.05
4244,1722,6,11279,725,5418,3511,329,1727.94,1015.63
4245,1729,5,11090,471,5454,1353,20,958.53,1784.66
4246,1353,8,11198,706,4982,4569,343,2480.4,9736.63
4247,1460,5,11967,368,2851,2375,84,1179.25,1650.73
4248,1396,7,11914,582,5364,1830,60,1723.98,9617.04
4249,1646,1,11221,167,2933,2672,398,73.22,6779.17
4250,1921,7,11083,255,3328,2123,121,3442.6,603.39
4251,1839,2,10227,229,5861,3110,27,824.88,5300.04
4252,1379,1,11527,507,3014,4239,310,3635.99,4716.5
4253,1914,6,10596,280,1345,4761,7,2719.69,1241.2
4254,1796,3,10241,259,3061,1078,251,1896.7,6628.14
4255,1816,5,11608,381,728,3760,365,4025.59,1995.44
4256,1685,7,10454,131,6399,3271,310,626.54,7006.72
4257,1278,3,11820,192,4846,1473,119,825.9,9686.24
4258,1089,7,11460,566,4208,3998,409,270.77,7305.68
4259,1217,8,11202,47,538,1651,462,2527.48,1458.42
4260,1588,2,10436,191,2550,3391,292,1807.78,9673.38
4261,1599,1,11160,63,3622,1866,478,2910.4,8722.61
4262,1376,8,10138,116,4526,1569,333,706.81,3100.94
4263,1169,7,10767,533,6886,2736,472,308.33,568.71
4264,1096,7,10526,69,5571,2680,407,2843.67,994.27
4265,1495,8,11882,665,7607,2590,15,4125.93,6743.02
4266,1080,8,11941,347,3338,465,405,1712.28,5378.56
4267,1184,6,10319,418,4230,116,348,4036.24,1160.15
4268,1838,6,10969,697,4797,553,279,2164.8,2183.63
4269,1937,6,11672,320,5589,2067,11,3488.29,3023.81
4270,1334,3,10489,113,6562,4131,106,170.48,7227.76
4271,1452,6,11203,100,7454,2430,379,1123.07,7171.51
4272,1123,5,10458,430,1719,3193,114,4063.38,8758.89
4273,1882,4,11705,463,9457,1504,448,3237.93,1094.8
4274,1703,5,11713,326,3927,108,228,1257.2,1405.32
4275,1946,1,10398,314,3278,3669,445,4703.52,985.54
4276,1255,8,11214,104,3563,4305,452,1788.52,1538.59
4277,1272,8,10258,464,681,3425,397,2527.93,2877.75
4278,1031,2,10620,355,6289,1143,473,1410.22,5348.25
4279,1272,7,10577,601,444,430,384,1257.45,3658.17
4280,1795,3,10060,570,2967,2293,386,4658.89,7424.93
4281,1499,4,10600,489,5181,4111,382,3967.07,6180.14
4282,1951,8,10990,131,2478,3911,373,3212.75,5106.72
4283,1285,6,10750,123,9963,1657,80,4875.68,7329.46
4284,1512,4,10859,79,926,464,321,3439.38,4828.55
4285,1279,1,11180,536,656,4047,61,829.71,3869.24
4286,1185,4,11814,517,1810,376,426,3310.66,3766.37
4287,1645,7,10795,416,5841,4294,110,1812.13,1778.75
4288,1140,6,11107,250,3151,4333,29,1084.01,1125.43
4289,1703,4,10643,668,2980,1831,263,2856.63,410.11
4290,1662,4,11548,394,986,3516,120,598.89,4222.24
4291,1731,4,11277,251,1772,420,471,2646.57,9044.92
4292,1367,6,12000,562,5769,856,180,986.55,5390.7
4293,1529,3,10542,255,6853,1541,307,2842.06,588.38
4294,1519,4,10621,389,5829,1016,263,4520.02,659.91
4295,1814,1,11412,306,5253,1131,141,1693.53,2963.62
4296,1855,7,10382,460,1166,1588,432,87.36,6563.99
4297,1525,6,11494,264,4588,3862,16,3646.21,3459.48
4298,1036,4,10009,247,6084,4221,283,1729.78,2972.65
4299,1173,7,11989,71,9757,65,272,3798.96,9465.04
4300,1993,7,10923,86,2501,1395,206,3341.44,5720.29
4301,1792,5,10967,92,4119,2984,445,2556.03,9193.34
4302,1775,3,11672,20,4769,373,260,1944.74,8119.03
4303,1259,5,10754,443,5991,1251,310,3869.31,7927.51
4304,1871,1,11293,571,3764,1846,482,1611.18,8774.77
4305,1584,4,10706,141,4990,1587,493,1397.74,1179.73
4306,1982,3,11168,62,6367,1919,377,980.99,2997.97
4307,1722,2,11305,395,1084,3442,458,1627.69,7818.44
4308,1512,4,10746,322,798,2035,100,3622.16,7563.35
4309,1699,8,11546,167,6315,3807,38,132.23,1361.39
4310,1983,5,11033,420,5774,2365,261,433.25,9099.27
4311,1662,3,11850,706,6787,3435,365,4953.09,4950.7
4312,1707,5,11282,176,194,2972,431,583.1,2710.6
4313,1958,1,10398,593,718,4635,366,4958.71,2355.97
4314,1501,8,10057,468,224,3458,477,757.9,8208.9
4315,1171,6,10517,335,4593,411,392,2832.97,7832.4
4316,1367,8,11343,723,195,577,87,4502.26,2335.04
4317,1804,7,11783,211,1594,2297,443,668.63,7079.81
4318,1855,6,11383,410,4063,3386,95,3448.79,8523.6
4319,1695,1,10553,704,2158,3027,474,78.85,8801.83
4320,1133,5,11267,542,5911,583,348,716.28,8335.85
4321,1671,7,11447,252,3614,2140,409,1992.53,5300.13
4322,1235,8,11471,84,9093,79,118,3631.63,2321.62
4323,1781,3,10533,227,5989,2976,219,4261.63,6688.24
4324,1693,2,11834,24,9222,1973,320,2320.09,1390.15
4325,1694,1,10870,62,2860,3922,35,3551.96,2719.16
4326,1518,2,10171,573,5171,1993,60,215.21,4159.8
4327,1677,6,11429,128,3654,758,384,3750.12,9631.78
4328,1407,3,11842,225,4476,1279,55,4615.32,3890.3
4329,1809,1,10398,271,9334,1909,138,2947.97,966.14
4330,1531,2,11093,113,5948,3392,281,1032.42,530.41
4331,1702,3,11392,445,8608,1186,52,591.4,9655.6
4332,1601,8,10192,526,9364,2450,497,3248.22,3851.21
4333,1913,2,11139,337,7155,3405,268,4468.29,716.83
4334,1992,7,11547,446,9668,2305,454,1458.1,3601.42
4335,1236,2,10848,664,5437,3307,222,1514.06,4623.03
4336,1898,8,11008,522,1460,1135,421,3173.04,7989.38
4337,1014,8,11661,493,3577,4759,12,4935.18,536.22
4338,1600,6,11826,553,7178,4234,418,1384.87,7760.7
4339,1584,7,11086,325,8317,1975,256,1715.02,1268.42
4340,1040,8,11067,265,2383,163,2,1974.14,9656.08
4341,1894,1,11955,675,637,765,130,4681.98,5918.83
4342,1433,2,11611,136,7561,3593,113,2580.26,483.94
4343,1051,6,10994,117,2947,4419,225,1623.87,1139.49
4344,1360,4,10015,56,9493,1818,188,4370.51,814.11
4345,1200,2,11503,656,9978,1167,107,4390.64,3445.82
4346,1062,1,11768,452,2805,4992,148,3472.05,2112.16
4347,1891,4,10998,357,2315,876,13,2707.21,9136.34
4348,1944,5,11214,276,7369,3349,98,2820.16,5486.68
4349,1744,7,11471,559,859,2132,413,4469.51,9794.05
4350,1446,4,11717,213,5756,2323,317,2685.35,7305.16
4351,1027,5,10898,574,4151,2720,314,4443.42,8114.56
4352,1769,2,11341,621,9273,4217,330,1678.34,7039.64
4353,1747,4,11662,291,2710,4561,186,3185.01,3953.86
4354,1526,8,10352,471,987,4009,308,1341.23,2281.4
4355,1895,5,11266,25,2341,266,208,2352.51,6396.79
4356,1619,4,10919,630,2943,4704,16,1792.92,4346.04
4357,1212,1,11638,96,146,830,78,4706.85,6317.13
4358,1170,5,10139,700,5109,951,454,4093.07,8366.87
4359,1133,2,11670,699,1776,3771,369,1133.67,7876.74
4360,1104,7,10058,564,9749,3501,137,3109.42,9266.63
4361,1817,4,10750,553,518,4103,383,1231.78,8863.99
4362,1637,2,10821,20,4866,3427,406,2675.22,3071.08
4363,1952,1,10830,712,4535,2869,478,1062.39,6322.21
4364,1764,6,11986,729,5311,2398,232,4678.11,5721.28
4365,1914,1,11131,728,3094,238,410,4379.87,7288.11
4366,1067,7,10123,93,2997,2693,172,4656.39,3537.07
4367,1052,2,10027,20,3056,4034,463,1526.51,5031.8
4368,1533,7,11009,116,144,907,265,3924.13,8612.16
4369,1009,3,10207,297,1169,3801,269,1630.57,8004.96
4370,1899,5,11305,655,5688,461,141,4447.1,5254.46
4371,1661,6,10687,215,5359,3390,168,461.07,7278.95
4372,1488,5,11888,464,3171,225,273,3023.48,3402.59
4373,1572,5,10999,191,3676,3654,123,4049.88,5077.43
4374,1778,5,11128,253,7375,2309,125,1304.09,5759.43
4375,1687,8,11117,605,6580,1865,311,2639.31,2928.79
4376,1320,3,10412,409,836,4834,47,2103.83,6619.46
4377,1889,4,10248,671,3439,1175,340,4570.77,5019.8
4378,1181,8,10458,246,1265,2341,185,4219.63,372.29
4379,1493,6,10379,146,6839,2311,170,357.16,9981.91
4380,1965,7,11798,82,7931,1009,209,2066.75,6799.99
4381,1711,8,10704,585,1514,4199,325,3700.13,6040.54
4382,1849,3,10705,336,3452,1955,460,2528.85,6548.86
4383,1861,7,10518,346,424,983,87,1209.97,4999.47
4384,1948,6,11388,589,3722,3337,438,1582.22,1434.12
4385,1423,8,10303,41,7950,3157,259,4454.82,3415.98
4386,1117,7,10182,259,3867,1175,479,2650.57,3432.57
4387,1531,3,11652,370,1176,2355,337,4776.26,3594.81
4388,1252,2,11822,299,3337,2832,261,2546.05,2890.72
4389,1113,1,10067,475,9684,780,397,3478.97,9743.62
4390,1644,2,10053,110,5135,2788,327,2829.77,2080.82
4391,1762,5,10562,191,5814,513,95,1660.35,5700.48
4392,1177,5,10480,180,5177,2721,363,2009.04,2075.11
4393,1820,7,11577,454,8791,4931,362,1696.26,7943.36
4394,1399,6,11632,662,8338,4440,312,4715.67,9464.65
4395,1844,4,11175,166,5270,4222,425,1358.26,3616.07
4396,1948,5,11398,404,9731,997,267,3675.78,7926.91
4397,1735,6,10282,721,1514,3843,384,2494.13,6567.4
4398,1040,1,10031,360,8677,3978,69,4359.1,4321.78
4399,1006,1,11350,169,1693,4123,52,2269.73,2410.58
4400,1861,3,10374,549,5139,2302,258,202.06,9820.61
4401,1649,2,10411,18,5646,2150,463,1584.91,8597.82
4402,1662,7,10760,447,7030,774,410,2970.7,8007.75
4403,1662,6,11414,102,9294,2971,29,3270.2,7810.1
4404,1039,4,10628,304,3921,4031,340,2687.3,6176.57
4405,1209,1,10195,460,4816,2856,128,3881.04,6459.22
4406,1415,4,10915,676,6765,3105,375,3400.59,418.35
4407,1910,5,11471,98,8034,2608,333,2722.9,727.08
4408,1778,7,10363,688,2906,2098,440,4972.44,7566.53
4409,1827,4,11776,23,1090,179,428,625.84,3020.64
4410,1419,8,10271,483,7189,1561,322,1118.96,9203.24
4411,1315,1,11412,278,9729,3891,347,2272.47,2933.87
4412,1662,4,10293,423,8352,2770,401,3305.87,7591.85
4413,1271,4,10767,190,7457,820,97,713.4,3387.43
4414,1865,4,10618,406,4341,2442,268,3159.86,7686.98
4415,1550,8,11644,44,3779,1672,375,3267.61,3100.1
4416,1167,6,10723,148,4663,4705,378,226.97,5202.17
4417,1672,4,11350,587,6282,4453,327,891.57,1608.48
4418,1879,5,10900,128,5479,618,192,4138.55,5832.47
4419,1795,1,10619,229,8383,1320,361,3929.98,9289.04
4420,1078,2,10335,239,4784,3937,346,3298.55,2926.36
4421,1494,5,10931,46,8070,2790,232,4107.56,3348.15
4422,1900,6,10439,656,4475,3791,429,3749.71,9793.35
4423,1111,4,10311,380,9923,3182,103,4709.09,7898.12
4424,1048,2,11315,518,911,725,38,2446.42,3608.1
4425,1990,8,11724,68,500,1659,95,876.98,8877.94
4426,1396,3,11786,73,2026,2951,10,1260.25,4930.09
4427,1178,6,10829,705,3206,1349,25,4813.91,1152.53
4428,1834,5,11410,113,9631,1912,406,3708.33,5750.38
4429,1312,8,10442,165,3876,3306,411,209.02,1715.99
4430,1368,5,11851,592,7095,170,430,4436.94,7603.46
4431,1683,7,10746,628,7353,393,49,1938.83,985.45
4432,1481,6,10161,597,1726,197,299,2088.95,2967.89
4433,1558,2,11322,593,334,566,173,1791.13,8067.71
4434,1849,3,10952,571,3478,4095,249,4893.18,6585.29
4435,1690,7,10132,123,8279,1701,0,3671.88,242.65
4436,1156,3,11325,442,522,3579,435,2866.54,2088.76
4437,1502,5,11757,14,3313,210,378,3645.56,4252.39
4438,1533,1,11575,415,2028,2017,91,3054.07,4608.91
4439,1432,2,10720,370,1495,676,407,730.33,1667.22
4440,1635,6,10466,195,658,2571,475,2221.02,4264.43
4441,1890,5,11700,111,6001,83,257,4048.0,4361.54
4442,1059,4,11454,613,4078,3000,398,1268.93,6238.3
4443,1632,6,10623,693,6479,1288,18,800.18,8937.43
4444,1525,5,10082,90,7778,3563,168,2107.01,2023.15
4445,1566,2,10664,630,6124,1011,35,3340.54,9971.77
4446,1683,7,11739,530,4693,1825,453,4029.11,8862.3
4447,1334,3,10422,111,7285,3088,116,4993.29,1020.54
4448,1607,5,11779,39,3862,4455,63,194.37,6300.19
4449,1163,3,11190,394,4573,551,295,4497.91,4573.4
4450,1095,4,11653,183,8307,1413,455,1711.08,5312.0
4451,1043,6,11057,618,7959,1846,310,4474.43,3621.2
4452,1371,1,11997,384,5124,570,249,248.69,3715.6
4453,1875,3,11826,508,3467,2762,115,3585.9,5825.67
4454,1989,6,10246,421,8760,3797,150,922.29,5837.41
4455,1542,4,10167,280,4674,3450,427,3688.28,6621.62
4456,1065,4,10380,209,5706,2991,26,4156.89,4068.89
4457,1228,2,11152,12,9642,4638,157,2296.17,7122.24
4458,1790,2,10914,519,960,4587,274,1646.03,2920.01
4459,1085,8,11331,708,1138,597,486,4328.17,8526.44
4460,1890,7,10191,481,3543,1312,68,1647.06,7519.39
4461,1211,1,10950,592,5327,3179,222,1904.52,9069.0
4462,1294,1,11065,696,8774,2325,215,3678.62,5449.51
4463,1815,2,10237,221,6571,3377,367,4252.56,6652.94
4464,1076,6,10254,192,4588,2908,248,1599.31,7543.23
4465,1485,1,10066,235,3627,3642,140,3983.37,3775.53
4466,1046,4,11008,548,4929,2869,199,2277.96,8634.26
4467,1932,7,11996,562,2897,321,311,396.7,3039.78
4468,1765,4,10855,729,3220,4176,440,3498.11,3658.43
4469,1803,4,11744,559,3918,1681,324,1439.14,3047.18
4470,1799,7,10507,656,8764,3554,347,1356.89,4403.01
4471,1799,2,11565,488,4921,2703,357,4115.42,9970.25
4472,1793,1,10841,417,6581,4123,390,1060.36,6997.33
4473,1174,5,10022,67,6077,3169,189,1282.58,4828.01
4474,1483,5,10087,30,6229,1901,124,2080.4,6445.39
4475,1451,2,10549,558,5735,876,257,3282.22,8361.93
4476,1280,2,10252,348,4181,1074,183,4781.42,9799.33
4477,1269,4,10975,38,4481,2957,310,3497.41,7560.42
4478,1045,5,10848,352,7586,4123,49,3231.4,7364.61
4479,1966,5,11551,403,1615,3311,40,3164.03,2409.99
4480,1799,4,10774,330,5088,3163,379,3775.83,8673.82
4481,1991,8,11728,194,2358,2586,95,1891.14,6772.05
4482,1643,6,10039,719,9541,3931,233,1965.52,6228.48
4483,1807,3,11291,179,3726,2945,430,1128.31,2247.03
4484,1988,3,11416,292,2324,2569,419,3414.41,2921.59
4485,1004,6,10132,80,4221,4381,272,957.7,2696.69
4486,1741,2,10014,467,8038,940,49,2233.68,1907.93
4487,1159,1,11333,61,1947,2022,235,121.48,5239.87
4488,1051,3,10786,124,6981,231,152,3183.88,1357.2
4489,1861,8,10537,51,7730,4745,300,2093.11,4466.23
4490,1865,7,11030,707,9216,3482,416,1212.42,6582.53
4491,1741,5,10210,257,9104,4860,130,3525.17,2423.03
4492,1460,5,10657,462,6334,3592,459,3240.57,5961.05
4493,1651,8,10681,615,1474,304,365,1568.83,8588.03
4494,1113,2,11158,130,8377,1241,391,2996.33,8976.72
4495,1939,8,10107,195,4583,2897,240,909.77,9898.89
4496,1142,4,11388,326,231,4939,40,3407.59,8462.3
4497,1135,1,11044,431,8856,1080,326,3565.58,2965.71
4498,1939,7,11961,148,3022,4150,52,2407.94,4123.67
4499,1477,1,10943,122,7104,1711,75,527.52,1846.78
4500,1925,1,11059,303,6858,2962,415,1309.86,8015.18
4501,1550,3,10732,671,9658,768,60,452.35,5305.17
4502,1523,1,10927,662,4534,2247,206,1984.67,8524.3
4503,1960,2,11960,438,4732,937,167,3021.95,6923.04
4504,1173,4,11110,539,6348,1518,146,3751.9,1112.13
4505,1237,8,11604,157,3806,2935,491,2611.28,6550.75
4506,1348,3,10849,46,987,905,452,4842.86,3785.23
4507,1116,1,10495,163,758,2643,137,4013.01,9251.04
4508,1595,6,10139,597,3902,4315,445,4148.96,2596.37
4509,1884,5,11867,571,5090,3121,492,3577.07,4962.14
4510,1214,5,10984,255,8019,1567,439,4643.46,4526.5
4511,1968,1,10469,407,5608,4203,176,4384.29,8930.24
4512,1707,8,11926,231,6594,2378,273,2655.79,8279.04
4513,1367,5,11727,287,7784,449,378,4531.17,4851.23
4514,1746,2,11937,95,7887,3021,48,2378.06,4485.47
4515,1846,8,10954,325,1583,1672,169,194.6,2607.74
4516,1055,1,10922,449,8259,1111,283,1794.76,2913.47
4517,1369,6,10160,21,2781,2396,420,3437.29,7630.09
4518,1435,8,10161,1,5471,4342,340,3284.37,6278.69
4519,1438,5,11051,622,3048,2482,9,3014.48,7371.75
4520,1844,7,11883,445,6262,4289,74,3278.93,5890.82
4521,1706,4,11608,58,5498,3192,491,1307.89,8361.44
4522,1318,1,11297,688,4983,402,414,1965.84,1096.19
4523,1132,3,10327,329,8228,2369,335,2298.73,481.45
4524,1873,4,10584,553,8378,1644,31,3640.16,1057.75
4525,1085,8,10169,666,8755,739,439,4448.02,9948.65
4526,1140,4,10044,538,9682,1726,165,4137.32,4423.86
4527,1124,6,10042,485,2172,3960,209,4219.38,4733.86
4528,1793,8,11252,126,6381,2445,388,3498.89,4485.08
4529,1280,2,11131,545,5423,4310,448,4070.65,3060.03
4530,1783,8,10240,680,6660,3789,459,3253.3,4446.06
4531,1834,3,11677,523,1483,3331,165,3288.89,9537.51
4532,1394,5,10703,101,431,4885,103,916.69,2479.03
4533,1690,5,10943,550,2632,597,463,784.53,8561.72
4534,1086,4,11913,145,9401,986,268,354.9,9156.29
4535,1899,4,11814,333,1247,1461,372,4554.63,8220.25
4536,1851,5,11902,127,7873,44,40,2472.08,7721.38
4537,1398,6,10831,557,4738,1563,490,2945.89,8908.57
4538,1690,6,11048,409,2430,3806,247,702.17,5825.95
4539,1283,3,11947,209,9426,3976,409,4542.85,1311.01
4540,1505,4,10468,164,6370,2411,271,3364.32,8894.43
4541,1002,2,10775,282,5967,4457,183,1598.45,8010.91
4542,1032,1,10843,205,2509,4723,381,184.2,2676.41
4543,1955,6,10848,400,9250,4487,239,1215.84,9885.41
4544,1982,1,11968,294,4958,2355,278,2430.39,576.22
4545,1705,4,10845,464,446,1841,132,571.17,3439.06
4546,1512,7,11913,112,1112,2367,427,3679.25,3005.19
4547,1464,7,11846,468,6746,438,96,994.15,1123.86
4548,1592,7,10435,181,6277,4150,363,3067.19,9782.99
4549,1691,4,10406,152,7265,1554,173,2157.57,2443.74
4550,1697,3,11359,528,3803,662,485,4358.87,7819.92
4551,1337,2,11673,40,9379,2064,17,1683.63,1306.93
